,playerID,yearID,LastOfteamID,nameFirst,nameLast,weight,height,bats,lgID,G,H,AB,HR,RBI,SB,R,2B,3B,CS,BB,SO,IBB,HBP,SH,SF,GIDP,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of,G_dh,debut,birthCountry,prim_pos,other_pos,BA,OBP,1B,SLG,OPS,BA_Scaled,HR_Scaled,R_Scaled,RBI_Scaled,SB_Scaled,Penalty,AdjStars
634,hernago01,2016,SFN,Gorkys,Hernandez,190,73,R,NL,26.0,14.0,54.0,2.0,4.0,0.0,7.0,5.0,0.0,1.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,6.0,22.0,0.0,2012-05-21,Venezuela,of,"['cf', 'of']",0.25925925925925924,0.2982456140350877,7.0,0.46296296296296297,0.7612085769980507,0.3888888888888889,0.0425531914893617,0.056910569105691054,0.03007518796992481,0.0,0.1144,0.05930814460472232
681,iribahe01,2016,CIN,Hernan,Iribarren,195,73,L,NL,24.0,14.0,45.0,0.0,2.0,1.0,6.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,6.0,2.0,8.0,0.0,2008-04-12,Venezuela,of,[],0.3111111111111111,0.3111111111111111,11.0,0.4444444444444444,0.7555555555555555,0.4666666666666667,0.0,0.04878048780487805,0.015037593984962405,0.016129032258064516,0.1,0.05466137807145717
1322,stubbdr01,2016,BAL,Drew,Stubbs,205,76,R,AL,39.0,9.0,42.0,2.0,4.0,5.0,7.0,0.0,0.0,1.0,8.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,19.0,36.0,2.0,2009-08-19,USA,of,"['lf', 'rf', 'of']",0.21428571428571427,0.34615384615384615,7.0,0.35714285714285715,0.7032967032967032,0.32142857142857145,0.0425531914893617,0.056910569105691054,0.03007518796992481,0.08064516129032258,0.1,0.05316126812838715
472,fuentre01,2016,KCA,Reymond,Fuentes,160,72,L,AL,13.0,13.0,41.0,0.0,5.0,0.0,2.0,1.0,0.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,12.0,1.0,2013-08-26,USA,of,['of'],0.3170731707317073,0.36363636363636365,12.0,0.34146341463414637,0.70509977827051,0.475609756097561,0.0,0.016260162601626018,0.03759398496240601,0.0,0.1,0.05294639036615931
1323,stubbdr01,2016,ATL,Drew,Stubbs,205,76,R,NL,20.0,9.0,38.0,1.0,3.0,4.0,6.0,0.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,13.0,0.0,2009-08-19,USA,of,"['cf', 'of']",0.23684210526315788,0.30952380952380953,8.0,0.3157894736842105,0.62531328320802,0.35526315789473684,0.02127659574468085,0.04878048780487805,0.022556390977443608,0.06451612903225806,0.1,0.05123927614539974
1342,tapiara01,2016,COL,Raimel,Tapia,160,74,L,NL,22.0,10.0,38.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,1.0,11.0,0.0,2016-09-02,D.R.,of,['of'],0.2631578947368421,0.2926829268292683,10.0,0.2631578947368421,0.5558408215661104,0.39473684210526316,0.0,0.032520325203252036,0.022556390977443608,0.04838709677419355,0.1,0.04982006550601523
1448,willima07,2016,NYA,Mason,Williams,185,73,L,AL,12.0,8.0,27.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,11.0,1.0,2015-06-12,USA,of,['of'],0.2962962962962963,0.32142857142857145,7.0,0.3333333333333333,0.6547619047619048,0.4444444444444444,0.0,0.032520325203252036,0.015037593984962405,0.0,0.1,0.04920023636326589
545,goodwbr01,2016,WAS,Brian,Goodwin,205,72,L,NL,22.0,12.0,42.0,0.0,5.0,0.0,1.0,4.0,1.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,8.0,14.0,0.0,2016-08-06,USA,of,['of'],0.2857142857142857,0.3181818181818182,7.0,0.42857142857142855,0.7467532467532467,0.42857142857142855,0.0,0.008130081300813009,0.03759398496240601,0.0,0.1,0.047429549483464756
135,borboju01,2016,BAL,Julio,Borbon,195,72,L,AL,6.0,4.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,6.0,0.0,2009-06-29,USA,of,[],0.3076923076923077,0.3076923076923077,4.0,0.3076923076923077,0.6153846153846154,0.46153846153846156,0.0,0.008130081300813009,0.0,0.0,0.1,0.04696685428392746
515,gilleco01,2016,MIA,Cole,Gillespie,215,74,R,NL,41.0,12.0,51.0,0.0,5.0,0.0,7.0,3.0,2.0,0.0,3.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,8.0,0.0,2010-04-21,USA,of,[],0.23529411764705882,0.2727272727272727,7.0,0.37254901960784315,0.6452762923351159,0.35294117647058826,0.0,0.056910569105691054,0.03759398496240601,0.0,0.10360000000000001,0.046355377683807805
809,margoma01,2016,SDN,Manuel,Margot,180,71,R,NL,10.0,9.0,37.0,0.0,3.0,2.0,4.0,4.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,10.0,0.0,2016-09-21,D.R.,of,['of'],0.24324324324324326,0.24324324324324326,4.0,0.40540540540540543,0.6486486486486487,0.3648648648648649,0.0,0.032520325203252036,0.022556390977443608,0.03225806451612903,0.1,0.04521996455616896
714,kalisry01,2016,CHN,Ryan,Kalish,215,72,L,NL,7.0,2.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,2010-07-31,USA,of,[],0.2857142857142857,0.4444444444444444,2.0,0.2857142857142857,0.7301587301587301,0.42857142857142855,0.0,0.008130081300813009,0.015037593984962405,0.0,0.1,0.0451739103857204
268,coatsja01,2016,CHA,Jason,Coats,200,74,R,AL,28.0,10.0,50.0,1.0,4.0,1.0,8.0,4.0,0.0,0.0,5.0,12.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,11.0,18.0,6.0,2016-06-04,USA,of,"['rf', 'of']",0.2,0.2982456140350877,5.0,0.34,0.6382456140350877,0.30000000000000004,0.02127659574468085,0.06504065040650407,0.03007518796992481,0.016129032258064516,0.1,0.04325214663791743
695,jenseky01,2016,ARI,Kyle,Jensen,240,75,R,NL,17.0,6.0,31.0,2.0,7.0,0.0,5.0,0.0,1.0,0.0,2.0,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0,5.0,1.0,2016-09-03,USA,of,[],0.1935483870967742,0.2647058823529412,3.0,0.45161290322580644,0.7163187855787476,0.2903225806451613,0.0425531914893617,0.04065040650406504,0.05263157894736842,0.0,0.1,0.04261577575859565
657,hoodde01,2016,MIA,Destin,Hood,205,74,R,NL,13.0,6.0,25.0,1.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,7.0,0.0,2016-09-02,USA,of,[],0.24,0.24,4.0,0.4,0.64,0.36,0.02127659574468085,0.024390243902439025,0.015037593984962405,0.0,0.1,0.042070443363208226
480,gamelbe01,2016,SEA,Ben,Gamel,185,71,L,AL,33.0,9.0,48.0,1.0,5.0,0.0,9.0,2.0,0.0,0.0,6.0,16.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,29.0,31.0,0.0,2016-05-06,USA,of,"['rf', 'of']",0.1875,0.2777777777777778,6.0,0.2916666666666667,0.5694444444444444,0.28125,0.02127659574468085,0.07317073170731707,0.03759398496240601,0.0,0.1,0.041329131241440394
1166,roberda09,2016,SEA,Dan,Robertson,205,68,R,AL,9.0,5.0,19.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,8.0,0.0,2014-04-29,USA,of,[],0.2631578947368421,0.3,4.0,0.3157894736842105,0.6157894736842104,0.39473684210526316,0.0,0.008130081300813009,0.007518796992481203,0.0,0.1,0.04103857203985574
236,castiru01,2016,BOS,Rusney,Castillo,195,69,R,AL,9.0,2.0,8.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,4.0,2014-09-17,Cuba,of,[],0.25,0.25,1.0,0.375,0.625,0.375,0.0,0.032520325203252036,0.0,0.0,0.1,0.04075203252032521
134,bonifem01,2016,ATL,Emilio,Bonifacio,210,70,B,NL,24.0,8.0,38.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,13.0,0.0,2007-09-02,D.R.,of,"['lf', 'of']",0.21052631578947367,0.2682926829268293,8.0,0.21052631578947367,0.47881899871630296,0.3157894736842105,0.0,0.04878048780487805,0.022556390977443608,0.016129032258064516,0.1,0.04032553847245967
25,alcanar01,2016,OAK,Arismendy,Alcantara,170,70,B,AL,16.0,4.0,19.0,0.0,2.0,3.0,2.0,1.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,4.0,1.0,5.0,2.0,2014-07-09,D.R.,of,[],0.21052631578947367,0.21052631578947367,3.0,0.2631578947368421,0.47368421052631576,0.3157894736842105,0.0,0.016260162601626018,0.015037593984962405,0.04838709677419355,0.1,0.03954743270449925
1183,romerst01,2016,SEA,Stefen,Romero,220,74,R,AL,9.0,4.0,17.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,2.0,8.0,0.0,2014-04-01,USA,of,[],0.23529411764705882,0.2631578947368421,3.0,0.29411764705882354,0.5572755417956656,0.35294117647058826,0.0,0.008130081300813009,0.022556390977443608,0.0,0.1,0.03836276487488449
744,kivlepa01,2016,CIN,Patrick,Kivlehan,215,74,R,NL,8.0,4.0,21.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,2.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,7.0,0.0,2016-08-20,USA,of,[],0.19047619047619047,0.2916666666666667,3.0,0.3333333333333333,0.625,0.2857142857142857,0.02127659574468085,0.04065040650406504,0.015037593984962405,0.0,0.1,0.036267888194799404
343,dendema01,2016,WAS,Matt,den Dekker,210,74,L,NL,19.0,6.0,34.0,1.0,4.0,1.0,3.0,1.0,0.0,0.0,4.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,12.0,0.0,2013-08-29,USA,of,['of'],0.17647058823529413,0.28205128205128205,4.0,0.29411764705882354,0.5761689291101055,0.26470588235294124,0.02127659574468085,0.024390243902439025,0.03007518796992481,0.016129032258064516,0.1,0.03565769422280504
1425,waldrky02,2016,CIN,Kyle,Waldrop,215,74,L,NL,15.0,5.0,22.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,1.0,2015-08-02,USA,of,[],0.22727272727272727,0.2608695652173913,4.0,0.2727272727272727,0.5335968379446641,0.34090909090909094,0.0,0.008130081300813009,0.007518796992481203,0.0,0.1,0.035655796920238514
1137,reedmi02,2016,MIL,Michael,Reed,215,72,R,NL,8.0,4.0,22.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,7.0,0.0,2015-09-26,USA,of,[],0.18181818181818182,0.25,4.0,0.18181818181818182,0.4318181818181818,0.27272727272727276,0.0,0.024390243902439025,0.0,0.016129032258064516,0.1,0.031324654888777635
339,deckeja01,2016,TBA,Jaff,Decker,190,69,L,AL,19.0,8.0,52.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,13.0,16.0,1.0,2013-06-20,USA,of,"['rf', 'of']",0.15384615384615385,0.21052631578947367,7.0,0.17307692307692307,0.38360323886639675,0.23076923076923078,0.0,0.008130081300813009,0.007518796992481203,0.016129032258064516,0.1072,0.0281450535495672
319,cunnito01,2016,LAA,Todd,Cunningham,205,72,B,AL,20.0,4.0,27.0,0.0,1.0,0.0,5.0,3.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,18.0,1.0,2013-07-30,USA,of,"['lf', 'of']",0.14814814814814814,0.17857142857142858,1.0,0.25925925925925924,0.4378306878306878,0.2222222222222222,0.0,0.04065040650406504,0.007518796992481203,0.0,0.1,0.027039142571876847
508,gentrcr01,2016,LAA,Craig,Gentry,190,74,R,AL,14.0,5.0,34.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,6.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,13.0,1.0,2009-09-06,USA,of,"['lf', 'of']",0.14705882352941177,0.23684210526315788,4.0,0.17647058823529413,0.413312693498452,0.22058823529411767,0.0,0.016260162601626018,0.015037593984962405,0.0,0.1,0.02518859918807061
247,cecilda01,2016,TOR,Darrell,Ceciliani,220,73,L,AL,13.0,3.0,27.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,12.0,0.0,2015-05-19,USA,of,['of'],0.1111111111111111,0.1724137931034483,1.0,0.18518518518518517,0.35759897828863346,0.16666666666666666,0.0,0.016260162601626018,0.007518796992481203,0.0,0.1,0.01904456262607739
672,huntece01,2016,PHI,Cedric,Hunter,200,71,L,NL,13.0,3.0,34.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,12.0,0.0,2011-03-31,USA,of,"['lf', 'of']",0.08823529411764706,0.1388888888888889,2.0,0.17647058823529413,0.315359477124183,0.13235294117647062,0.02127659574468085,0.024390243902439025,0.007518796992481203,0.0,0.1,0.01855385778160717
1411,venabwi01,2016,LAN,Will,Venable,205,75,L,NL,12.0,1.0,18.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,0.0,2008-08-29,USA,of,[],0.05555555555555555,0.10526315789473684,0.0,0.1111111111111111,0.21637426900584794,0.08333333333333333,0.0,0.016260162601626018,0.0,0.0,0.1,0.009959349593495936
842,mastrda01,2016,MIN,Darin,Mastroianni,190,71,R,AL,7.0,0.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,6.0,0.0,2011-08-24,USA,of,[],0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,0.0,0.0,0.008130081300813009,0.0,0.016129032258064516,0.1,0.0024259113558877526
467,freemmi01,2016,ARI,Mike,Freeman,190,72,L,NL,8.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2016-07-17,USA,of,[],0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.1,0.0
